,Genome,Rank,Count,Hamming_distance,Match
6412,G000773465,Genus,2759,4,False
6413,G000773465,Genus,2501,1,False
6414,G000773465,Species,1683,4,True
6415,G000773465,Family,1370,1,True
6416,G000773465,Species,1308,0,False
6417,G000773465,Phylum,1010,0,True
6418,G000773465,Kingdom,893,5,True
6419,G000773465,Family,871,2,True
6420,G000773465,Genus,754,0,False
6421,G000773465,Phylum,625,1,True
6422,G000773465,Kingdom,607,0,True
6423,G000773465,Species,529,5,True
6424,G000773465,Family,513,3,True
6425,G000773465,Kingdom,511,1,True
6426,G000773465,Phylum,422,2,True
6427,G000773465,Kingdom,408,4,True
6428,G000773465,Kingdom,362,2,True
6429,G000773465,Phylum,345,3,True
6430,G000773465,Kingdom,333,3,True
6431,G000773465,Family,325,5,False
6432,G000773465,Phylum,294,5,True
6433,G000773465,Phylum,261,4,True
6434,G000773465,Family,256,3,False
6435,G000773465,Class,253,5,False
6436,G000773465,Order,243,5,False
6437,G000773465,Family,236,4,False
6438,G000773465,Family,234,4,True
6439,G000773465,Family,216,2,False
6440,G000773465,Phylum,169,5,False
6441,G000773465,Family,150,1,False
6442,G000773465,Order,147,2,False
6443,G000773465,Order,140,4,False
6444,G000773465,Family,133,5,True
6445,G000773465,Class,130,4,False
6446,G000773465,Class,118,3,False
6447,G000773465,Order,116,1,False
6448,G000773465,Order,102,3,False
6449,G000773465,Class,92,1,False
6450,G000773465,Phylum,86,4,False
6451,G000773465,Class,84,2,False
6452,G000773465,Genus,75,0,True
6453,G000773465,Phylum,63,1,False
6454,G000773465,Order,59,0,True
6455,G000773465,Phylum,57,3,False
6456,G000773465,Phylum,43,2,False
6457,G000773465,Order,42,2,True
6458,G000773465,Order,31,1,True
6459,G000773465,Order,14,3,True
6460,G000773465,Genus,13,1,True
6461,G000773465,Family,13,0,False
6462,G000773465,Class,9,3,True
6463,G000773465,Class,9,1,True
6464,G000773465,Class,7,0,True
6465,G000773465,Class,6,2,True
6466,G000773465,Order,6,0,False
6467,G000773465,Class,4,0,False
6468,G000773465,Order,3,5,True
6469,G000773465,Class,3,5,True
6470,G000773465,Phylum,3,0,False
6471,G000773465,Order,1,4,True
6472,G000773465,Class,1,4,True
6473,G000773465,Genus,1,2,True
6474,G012838125,Species,74743,5,False
6475,G012838125,Species,49651,4,False
6476,G012838125,Species,37531,3,False
6477,G012838125,Species,23980,2,False
6478,G012838125,Species,10465,1,False
6479,G012838125,Genus,2787,5,False
6480,G012838125,Genus,2369,4,False
6481,G012838125,Genus,2016,3,False
6482,G012838125,Species,1682,0,False
6483,G012838125,Genus,1607,2,False
6484,G012838125,Kingdom,1303,2,True
6485,G012838125,Kingdom,1039,1,True
6486,G012838125,Kingdom,998,3,True
6487,G012838125,Genus,929,1,False
6488,G012838125,Kingdom,895,4,True
6489,G012838125,Kingdom,846,5,True
6490,G012838125,Class,735,3,False
6491,G012838125,Family,730,5,False
6492,G012838125,Family,717,4,False
6493,G012838125,Family,658,3,False
6494,G012838125,Class,646,2,False
6495,G012838125,Class,597,4,False
6496,G012838125,Kingdom,563,0,True
6497,G012838125,Class,554,5,False
6498,G012838125,Family,544,2,False
6499,G012838125,Order,493,1,True
6500,G012838125,Phylum,491,3,False
6501,G012838125,Order,452,2,True
6502,G012838125,Phylum,447,5,False
6503,G012838125,Family,436,1,False
6504,G012838125,Order,436,0,True
6505,G012838125,Phylum,435,4,False
6506,G012838125,Order,413,5,False
6507,G012838125,Order,394,3,False
6508,G012838125,Phylum,393,2,False
6509,G012838125,Order,365,4,True
6510,G012838125,Order,353,3,True
6511,G012838125,Order,341,4,False
6512,G012838125,Class,328,1,False
6513,G012838125,Genus,319,0,False
6514,G012838125,Order,318,5,True
6515,G012838125,Order,283,2,False
6516,G012838125,Phylum,256,1,False
6517,G012838125,Phylum,246,2,True
6518,G012838125,Phylum,240,3,True
6519,G012838125,Phylum,195,1,True
6520,G012838125,Phylum,148,4,True
6521,G012838125,Order,143,1,False
6522,G012838125,Family,142,0,True
6523,G012838125,Phylum,141,5,True
6524,G012838125,Phylum,120,0,True
6525,G012838125,Family,116,2,True
6526,G012838125,Family,114,1,True
6527,G012838125,Family,114,0,False
6528,G012838125,Family,80,3,True
6529,G012838125,Class,75,0,False
6530,G012838125,Phylum,54,0,False
6531,G012838125,Family,43,4,True
6532,G012838125,Order,27,0,False
6533,G012838125,Class,27,0,True
6534,G012838125,Class,26,1,True
6535,G012838125,Class,23,3,True
6536,G012838125,Class,21,2,True
6537,G012838125,Family,19,5,True
6538,G012838125,Kingdom,10,5,False
6539,G012838125,Class,3,5,True
6540,G012838125,Class,1,4,True
6541,G012523295,Species,62825,5,False
6542,G012523295,Species,39463,4,False
6543,G012523295,Species,29362,3,False
6544,G012523295,Species,17954,2,False
6545,G012523295,Species,7865,1,False
6546,G012523295,Genus,3756,5,False
6547,G012523295,Genus,2861,4,False
6548,G012523295,Species,2715,0,False
6549,G012523295,Genus,2465,3,False
6550,G012523295,Genus,1772,2,False
6551,G012523295,Kingdom,1095,5,True
6552,G012523295,Genus,945,1,False
6553,G012523295,Phylum,660,4,True
6554,G012523295,Phylum,657,5,True
6555,G012523295,Phylum,651,2,True
6556,G012523295,Phylum,645,3,True
6557,G012523295,Kingdom,541,4,True
6558,G012523295,Phylum,471,0,True
6559,G012523295,Phylum,463,1,True
6560,G012523295,Family,456,5,False
6561,G012523295,Kingdom,452,3,True
6562,G012523295,Family,419,4,False
6563,G012523295,Family,404,3,True
6564,G012523295,Family,400,4,True
6565,G012523295,Family,395,5,True
6566,G012523295,Family,392,3,False
6567,G012523295,Kingdom,386,2,True
6568,G012523295,Genus,359,0,False
6569,G012523295,Family,347,2,False
6570,G012523295,Order,321,5,False
6571,G012523295,Kingdom,309,1,True
6572,G012523295,Kingdom,257,0,True
6573,G012523295,Family,246,2,True
6574,G012523295,Class,242,5,False
6575,G012523295,Phylum,226,5,False
6576,G012523295,Family,212,1,False
6577,G012523295,Class,209,4,False
6578,G012523295,Order,200,1,True
6579,G012523295,Order,197,4,False
6580,G012523295,Order,191,0,True
6581,G012523295,Order,187,3,False
6582,G012523295,Phylum,176,4,False
6583,G012523295,Order,167,2,False
6584,G012523295,Family,162,1,True
6585,G012523295,Class,155,3,False
6586,G012523295,Order,145,2,True
6587,G012523295,Family,132,0,True
6588,G012523295,Class,125,2,False
6589,G012523295,Family,111,0,False
6590,G012523295,Order,97,3,True
6591,G012523295,Phylum,97,3,False
6592,G012523295,Order,86,1,False
6593,G012523295,Phylum,69,2,False
6594,G012523295,Order,68,4,True
6595,G012523295,Class,66,1,False
6596,G012523295,Order,37,5,True
6597,G012523295,Phylum,36,1,False
6598,G012523295,Class,10,0,False
6599,G012523295,Order,7,0,False
6600,G012523295,Phylum,3,0,False
6601,G012523295,Class,2,3,True
6602,G001689405,Species,58138,5,False
6603,G001689405,Species,44460,4,False
6604,G001689405,Species,36595,3,False
6605,G001689405,Species,24285,2,False
6606,G001689405,Species,11437,1,False
6607,G001689405,Genus,4546,4,False
6608,G001689405,Genus,4437,3,False
6609,G001689405,Genus,4317,5,False
6610,G001689405,Genus,3817,2,False
6611,G001689405,Species,2819,0,False
6612,G001689405,Genus,2007,1,False
6613,G001689405,Family,871,3,False
6614,G001689405,Family,837,5,False
6615,G001689405,Family,805,4,False
6616,G001689405,Kingdom,683,5,True
6617,G001689405,Kingdom,605,2,True
6618,G001689405,Family,600,2,False
6619,G001689405,Genus,588,0,False
6620,G001689405,Kingdom,582,1,True
6621,G001689405,Kingdom,575,3,True
6622,G001689405,Order,575,0,True
6623,G001689405,Order,552,1,True
6624,G001689405,Kingdom,534,0,True
6625,G001689405,Kingdom,523,4,True
6626,G001689405,Order,438,2,True
6627,G001689405,Family,425,1,False
6628,G001689405,Phylum,344,4,True
6629,G001689405,Phylum,303,5,True
6630,G001689405,Phylum,298,5,False
6631,G001689405,Phylum,286,2,True
6632,G001689405,Class,281,3,False
6633,G001689405,Order,280,5,False
6634,G001689405,Class,250,4,False
6635,G001689405,Order,250,3,True
6636,G001689405,Class,245,5,False
6637,G001689405,Phylum,240,3,True
6638,G001689405,Order,231,4,False
6639,G001689405,Phylum,224,1,True
6640,G001689405,Phylum,218,4,False
6641,G001689405,Phylum,210,3,False
6642,G001689405,Order,208,3,False
6643,G001689405,Order,194,4,True
6644,G001689405,Family,189,0,False
6645,G001689405,Class,183,2,False
6646,G001689405,Order,175,2,False
6647,G001689405,Phylum,163,2,False
6648,G001689405,Phylum,118,0,True
6649,G001689405,Phylum,114,1,False
6650,G001689405,Order,96,5,True
6651,G001689405,Order,80,1,False
6652,G001689405,Class,80,1,False
6653,G001689405,Order,22,0,False
6654,G001689405,Phylum,14,0,False
6655,G001689405,Class,8,0,False
6656,G001689405,Class,3,2,True
6657,G001689405,Class,2,3,True
6658,G001689405,Class,1,4,True
6659,G002733995,Species,47083,5,False
6660,G002733995,Species,31244,4,False
6661,G002733995,Species,21251,3,False
6662,G002733995,Species,11411,2,False
6663,G002733995,Species,4206,1,False
6664,G002733995,Genus,2092,5,False
6665,G002733995,Genus,1309,4,False
6666,G002733995,Genus,1003,3,False
6667,G002733995,Kingdom,797,5,True
6668,G002733995,Species,764,0,False
6669,G002733995,Genus,672,2,False
6670,G002733995,Family,588,4,True
6671,G002733995,Family,584,3,True
6672,G002733995,Kingdom,524,4,True
6673,G002733995,Family,486,5,True
6674,G002733995,Kingdom,416,3,True
6675,G002733995,Family,403,2,True
6676,G002733995,Phylum,366,5,False
6677,G002733995,Family,345,5,False
6678,G002733995,Kingdom,337,2,True
6679,G002733995,Order,333,5,False
6680,G002733995,Family,309,4,False
6681,G002733995,Genus,306,1,False
6682,G002733995,Family,263,3,False
6683,G002733995,Family,262,1,True
6684,G002733995,Order,255,4,False
6685,G002733995,Kingdom,247,1,True
6686,G002733995,Phylum,245,4,False
6687,G002733995,Order,222,3,False
6688,G002733995,Class,205,4,False
6689,G002733995,Class,205,3,False
6690,G002733995,Class,200,5,False
6691,G002733995,Family,184,2,False
6692,G002733995,Phylum,180,3,False
6693,G002733995,Class,172,2,False
6694,G002733995,Class,147,5,True
6695,G002733995,Order,141,2,False
6696,G002733995,Kingdom,139,0,True
6697,G002733995,Class,132,4,True
6698,G002733995,Family,128,0,True
6699,G002733995,Phylum,116,2,False
6700,G002733995,Class,110,1,False
6701,G002733995,Class,106,0,True
6702,G002733995,Genus,96,0,False
6703,G002733995,Family,90,1,False
6704,G002733995,Phylum,86,2,True
6705,G002733995,Phylum,78,3,True
6706,G002733995,Class,77,3,True
6707,G002733995,Class,74,2,True
6708,G002733995,Phylum,73,1,True
6709,G002733995,Order,71,1,False
6710,G002733995,Class,60,1,True
6711,G002733995,Phylum,55,4,True
6712,G002733995,Class,39,0,False
6713,G002733995,Phylum,38,0,True
6714,G002733995,Phylum,34,5,True
6715,G002733995,Phylum,33,1,False
6716,G002733995,Order,25,0,False
6717,G002733995,Order,24,0,True
6718,G002733995,Order,18,2,True
6719,G002733995,Order,14,1,True
6720,G002733995,Order,10,3,True
6721,G002733995,Phylum,8,0,False
6722,G002733995,Family,7,0,False
6723,G002733995,Genus,3,2,True
6724,G002733995,Genus,3,1,True
6725,G002733995,Order,2,4,True
6726,G002733995,Genus,2,0,True
6727,G002869945,Species,101353,3,False
6728,G002869945,Species,99175,1,True
6729,G002869945,Species,93400,4,False
6730,G002869945,Species,90284,2,False
6731,G002869945,Species,87667,0,True
6732,G002869945,Species,86887,5,False
6733,G002869945,Species,65776,2,True
6734,G002869945,Species,54598,1,False
6735,G002869945,Species,30386,3,True
6736,G002869945,Species,13855,0,False
6737,G002869945,Order,13843,0,True
6738,G002869945,Species,10855,4,True
6739,G002869945,Order,10115,1,True
6740,G002869945,Order,5207,2,True
6741,G002869945,Genus,4632,2,False
6742,G002869945,Family,4397,1,False
6743,G002869945,Family,4315,2,False
6744,G002869945,Genus,4099,3,False
6745,G002869945,Family,3787,0,True
6746,G002869945,Genus,3718,1,False
6747,G002869945,Species,3187,5,True
6748,G002869945,Genus,3161,4,False
6749,G002869945,Family,2969,3,False
6750,G002869945,Class,2847,1,True
6751,G002869945,Genus,2812,5,False
6752,G002869945,Class,2618,0,True
6753,G002869945,Order,2250,3,True
6754,G002869945,Family,1705,0,False
6755,G002869945,Family,1701,4,False
6756,G002869945,Class,1675,2,True
6757,G002869945,Family,1334,1,True
6758,G002869945,Phylum,1269,1,True
6759,G002869945,Genus,1220,0,False
6760,G002869945,Family,1144,5,False
6761,G002869945,Phylum,946,2,True
6762,G002869945,Kingdom,886,1,True
6763,G002869945,Phylum,883,0,True
6764,G002869945,Class,858,3,True
6765,G002869945,Order,797,4,True
6766,G002869945,Kingdom,727,0,True
6767,G002869945,Kingdom,624,2,True
6768,G002869945,Phylum,567,3,True
6769,G002869945,Kingdom,509,5,True
6770,G002869945,Kingdom,440,3,True
6771,G002869945,Family,393,2,True
6772,G002869945,Class,338,4,True
6773,G002869945,Kingdom,334,4,True
6774,G002869945,Order,282,4,False
6775,G002869945,Order,282,3,False
6776,G002869945,Order,281,2,False
6777,G002869945,Class,280,2,False
6778,G002869945,Phylum,274,4,True
6779,G002869945,Order,273,5,False
6780,G002869945,Class,269,3,False
6781,G002869945,Order,258,5,True
6782,G002869945,Class,238,5,False
6783,G002869945,Class,218,4,False
6784,G002869945,Class,187,5,True
6785,G002869945,Order,176,1,False
6786,G002869945,Phylum,168,5,False
6787,G002869945,Class,160,1,False
6788,G002869945,Phylum,143,5,True
6789,G002869945,Family,101,3,True
6790,G002869945,Phylum,85,3,False
6791,G002869945,Phylum,85,1,False
6792,G002869945,Genus,80,0,True
6793,G002869945,Phylum,72,2,False
6794,G002869945,Phylum,63,4,False
6795,G002869945,Genus,44,1,True
6796,G002869945,Class,28,0,False
6797,G002869945,Family,27,4,True
6798,G002869945,Order,24,0,False
6799,G002869945,Genus,13,2,True
6800,G002869945,Family,11,5,True
6801,G002869945,Genus,6,3,True
6802,G002869945,Kingdom,1,5,False
6803,G002293665,Species,71312,5,False
6804,G002293665,Species,41471,4,False
6805,G002293665,Species,29510,3,False
6806,G002293665,Species,18268,2,False
6807,G002293665,Species,7151,1,False
6808,G002293665,Genus,3005,5,False
6809,G002293665,Genus,2279,4,False
6810,G002293665,Genus,1874,3,False
6811,G002293665,Genus,1353,2,False
6812,G002293665,Species,1158,0,False
6813,G002293665,Kingdom,790,2,True
6814,G002293665,Kingdom,759,3,True
6815,G002293665,Kingdom,752,5,True
6816,G002293665,Family,681,5,False
6817,G002293665,Genus,677,1,False
6818,G002293665,Genus,671,2,True
6819,G002293665,Kingdom,622,1,True
6820,G002293665,Family,616,4,False
6821,G002293665,Kingdom,601,4,True
6822,G002293665,Genus,545,3,True
6823,G002293665,Genus,534,1,True
6824,G002293665,Family,525,3,True
6825,G002293665,Class,512,5,False
6826,G002293665,Family,506,3,False
6827,G002293665,Family,487,2,True
6828,G002293665,Genus,453,4,True
6829,G002293665,Class,440,2,False
6830,G002293665,Family,434,4,True
6831,G002293665,Class,431,3,False
6832,G002293665,Class,425,4,False
6833,G002293665,Family,414,2,False
6834,G002293665,Order,368,5,False
6835,G002293665,Phylum,345,4,False
6836,G002293665,Phylum,339,3,False
6837,G002293665,Phylum,322,2,False
6838,G002293665,Family,290,5,True
6839,G002293665,Phylum,282,4,True
6840,G002293665,Order,281,4,False
6841,G002293665,Phylum,276,5,False
6842,G002293665,Order,249,3,False
6843,G002293665,Family,244,1,True
6844,G002293665,Family,229,1,False
6845,G002293665,Class,227,1,False
6846,G002293665,Phylum,215,1,False
6847,G002293665,Phylum,207,5,True
6848,G002293665,Order,204,0,True
6849,G002293665,Genus,203,5,True
6850,G002293665,Kingdom,202,0,True
6851,G002293665,Phylum,186,3,True
6852,G002293665,Order,182,2,False
6853,G002293665,Phylum,180,2,True
6854,G002293665,Genus,164,0,True
6855,G002293665,Genus,158,0,False
6856,G002293665,Order,152,1,True
6857,G002293665,Order,126,3,True
6858,G002293665,Order,117,2,True
6859,G002293665,Phylum,116,0,True
6860,G002293665,Family,110,0,True
6861,G002293665,Phylum,104,1,True
6862,G002293665,Order,82,1,False
6863,G002293665,Order,55,4,True
6864,G002293665,Class,55,0,False
6865,G002293665,Phylum,49,0,False
6866,G002293665,Family,42,0,False
6867,G002293665,Order,28,5,True
6868,G002293665,Order,20,0,False
6869,G002293665,Kingdom,5,5,False
6870,G002293665,Class,4,3,True
6871,G002293665,Class,3,1,True
6872,G002293665,Class,1,5,True
6873,G013002205,Species,71038,5,False
6874,G013002205,Species,52228,4,False
6875,G013002205,Species,42009,3,False
6876,G013002205,Species,26471,2,False
6877,G013002205,Species,9798,1,False
6878,G013002205,Genus,2299,5,False
6879,G013002205,Genus,1671,4,False
6880,G013002205,Genus,1637,3,False
6881,G013002205,Species,1402,0,False
6882,G013002205,Genus,1241,2,False
6883,G013002205,Family,1119,3,False
6884,G013002205,Phylum,1086,2,True
6885,G013002205,Family,1039,2,False
6886,G013002205,Family,1003,4,False
6887,G013002205,Phylum,800,1,True
6888,G013002205,Family,776,5,False
6889,G013002205,Phylum,774,3,True
6890,G013002205,Family,678,1,False
6891,G013002205,Class,668,2,False
6892,G013002205,Class,635,3,False
6893,G013002205,Genus,568,1,False
6894,G013002205,Kingdom,565,3,True
6895,G013002205,Kingdom,557,2,True
6896,G013002205,Class,547,4,False
6897,G013002205,Class,544,2,True
6898,G013002205,Kingdom,543,5,True
6899,G013002205,Class,508,1,True
6900,G013002205,Class,492,5,False
6901,G013002205,Class,488,3,True
6902,G013002205,Order,481,3,False
6903,G013002205,Order,480,2,False
6904,G013002205,Kingdom,470,1,True
6905,G013002205,Kingdom,468,4,True
6906,G013002205,Phylum,451,4,True
6907,G013002205,Order,426,4,False
6908,G013002205,Order,411,5,False
6909,G013002205,Class,394,1,False
6910,G013002205,Class,363,4,True
6911,G013002205,Order,312,1,False
6912,G013002205,Phylum,289,0,True
6913,G013002205,Phylum,285,5,True
6914,G013002205,Class,213,0,True
6915,G013002205,Phylum,210,5,False
6916,G013002205,Class,202,5,True
6917,G013002205,Phylum,167,4,False
6918,G013002205,Kingdom,161,0,True
6919,G013002205,Genus,127,0,False
6920,G013002205,Family,127,0,False
6921,G013002205,Class,101,0,False
6922,G013002205,Phylum,89,3,False
6923,G013002205,Order,60,0,False
6924,G013002205,Phylum,58,2,False
6925,G013002205,Phylum,24,1,False
6926,G013002205,Order,17,0,True
6927,G013002205,Order,13,2,True
6928,G013002205,Order,13,1,True
6929,G013002205,Order,11,3,True
6930,G013002205,Order,6,5,True
6931,G013002205,Order,6,4,True
6932,G013002205,Phylum,4,0,False
6933,G002790365,Species,94034,5,False
6934,G002790365,Species,47079,4,False
6935,G002790365,Species,31008,3,False
6936,G002790365,Species,17847,2,False
6937,G002790365,Species,6620,1,False
6938,G002790365,Genus,4056,5,False
6939,G002790365,Kingdom,2426,5,True
6940,G002790365,Genus,2196,4,False
6941,G002790365,Species,2184,0,False
6942,G002790365,Genus,1534,3,False
6943,G002790365,Kingdom,1277,4,True
6944,G002790365,Genus,1131,2,False
6945,G002790365,Class,1083,3,True
6946,G002790365,Class,1028,4,True
6947,G002790365,Kingdom,939,3,True
6948,G002790365,Phylum,921,5,False
6949,G002790365,Class,831,5,True
